feature_name,Supergroup,MapSymbol,X,Y,Z,coord,val,strike,dip,gx,gy,gz,intrusion_contact_type,intrusion_side,intrusion_anisotropy,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,528163.078,5256648.093,57,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,523689.35,5243955.081,116,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,513451.827,5265462.167,143,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533830.024,5255761.567,164,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,516307.743,5265947.161,259,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,521606.034,5251032.154,395,,100,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,516276.112,5264394.156,396,,300,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,529118.454,5261659.621,190,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,517885.409,5264001.429,275,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,514403.354,5255641.854,421,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,517409.749,5262433.173,254,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533398.912,5258569.591,117,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rqm-Rv,522905.559,5267316.506,31,,600,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,538474.415,5247706.882,32,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,522068.288,5253770.27,178,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,516355.482,5257352.738,356,,0,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,531943.855,5266090.644,61,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,534069.412,5257773.09,173,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,521101.562,5240995.833,251,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533109.245,5257751.8,155,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,538384.84,5251362.427,188,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,521929.767,5254164.042,201,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,525267.058,5244686.073,67,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,521797.473,5254902.559,186,,0,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rqm-Rv,523045.605,5266701.316,21,,600,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,528352.505,5262597.118,222,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,521531.715,5244703.398,183,,0,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rcq/Rqp - Rqm,520721.701,5264237.898,29,,500,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,532576.086,5258325.586,144,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533188.897,5256801.577,139,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,516811.004,5246482.067,477,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,518816.946,5258751.563,327,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Plo-Pln,522436.261,5253943.362,134,,-100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,514612.302,5257770.635,312,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,513938.609,5265255.168,191,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,513806.859,5257878.027,390,,100,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,519816.215,5247111.562,586,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,527942.024,5257288.596,45,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,530389.463,5261276.62,239,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,514635.892,5266319.67,241,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,532494.811,5255519.836,92,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,529188.329,5262545.622,301,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,521693.193,5254949.251,189,,0,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,529255.768,5262405.122,218,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,519825.897,5252717.572,421,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,521360.51,5243925.193,163,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,521616.105,5247772.569,404,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rqm-Rv,523613.227,5266123.595,51,,600,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,538251.505,5251750.455,160,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,530242.465,5262189.624,223,,300,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rcq/Rqp - Rqm,524191.214,5262333.599,91,,500,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,515311.189,5266037.09,160,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,532901.858,5264013.639,68,,300,,,,,,,,,,,
Sill_a4b,n/a,n/a,520901.677,5241984.306,195,,,,,,,,fault,,,,,Sill_a1
Sill_a4b,n/a,n/a,521388.891,5241894.807,143,,,,,,,,fault,,,,,Sill_a1
Sill_a4b,n/a,n/a,521552.162,5241393.802,177,,,,,,,,fault,,,,,Sill_a1
Sill_a4b,n/a,n/a,525387.057,5244844.819,60,,,,,,,,fault,,,,,Sill_a1
Sill_a4b,n/a,n/a,525480.184,5243865.817,20,,,,,,,,fault,,,,,Sill_a1
Sill_a4b,n/a,n/a,529372.676,5248255.789,20,,,,,,,,fault,,,,,Sill_a1
Sill_a4b,n/a,n/a,529504.616,5247615.794,7,,,,,,,,fault,,,,,Sill_a1
Sill_a4b,n/a,n/a,517431.346,5254224.608,448,,,,,,,,fault,,,,,Sill_a1
Sill_a4b,n/a,n/a,520992.677,5253085.325,225,,,,,,,,fault,,,,,Sill_a1
Sill_a4b,Rvcq,Rv,520257.392,5259318.393,78,,,,,,,,floor,,Tasmanian Basin,,,Sill_a1
Sill_a4b,Puom,Puo-Puc,516668.204,5242704.041,241,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Puom,Puo-Puc,516770.326,5242527.039,227,,,,,,,,roof,,Tasmanian Basin,,,Sill_a1
Sill_a4b,Puom,Puo-Puc,517864.565,5241510.53,224,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Puom,Puo-Puc,517867.919,5242589.547,250,,,,,,,,roof,,Tasmanian Basin,,,Sill_a1
Sill_a4b,Puom,Puo-Puc,517988.64,5242910.049,260,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Puom,Puo-Puc,518723.093,5241343.034,239,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Puom,Puo-Puc,518860.882,5242214.551,267,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Puom,Puo-Puc,518922.282,5241553.54,246,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Puom,Puo-Puc,518971.369,5240883.527,264,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Puom,Puo-Puc,519492.289,5243057.056,286,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Pucm,Puo-Puc,519600.901,5241585.046,267,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Pucm,Puo-Puc,520167.525,5242172.305,280,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Plnm,Pln-Pff,520550.665,5240758.288,247,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Pucm,Puo-Puc,520635.113,5241753.302,285,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Pucm,Puo-Puc,520704.421,5241429.298,286,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Plnm,Puo-Puc,520911.599,5243817.316,177,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Plnm,Puo-Puc,520964.941,5243648.316,207,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Plnm,Pln-Pff,521072.28,5240673.792,258,,,,,,,,roof,,Tasmanian Basin,,,Sill_a0
Sill_a4b,Plnm,Puo-Puc,521112.816,5243847.317,193,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521306.503,5243967.819,156,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521425.347,5244346.32,174,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521510.625,5243979.32,137,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Puc,Puo-Puc,521529.869,5240639.794,142,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521583.313,5244164.82,153,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Puc,Puo-Puc,521590.559,5240827.796,147,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521664.582,5242694.314,160,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521721.686,5244367.321,144,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521833.336,5240500.793,110,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521845.495,5243732.321,154,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521864.337,5243550.32,184,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521874.65,5240668.295,114,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521897.308,5244134.322,122,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521911.796,5242532.313,169,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521962.985,5242766.315,150,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,521999.617,5240487.794,119,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,522041.684,5240872.298,124,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,522042.458,5243399.819,172,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,522105.543,5242614.814,135,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,522145.674,5243208.818,153,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Plnm,Pln-Pff,522196.639,5242966.817,135,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Pua,Pua,523576.536,5244938.327,210,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Pua,Pua,523686.034,5244994.327,219,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Pua,Pua,526707.201,5240694.278,2,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Pua,Pua,526886.51,5240288.274,5,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Puc,Puo-Puc,521170.232,5253448.582,248,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Puc,Puo-Puc,521467.788,5253568.082,241,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Puc,Puo-Puc,522120.126,5252626.074,288,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Pln,Pln-Pff,522383.364,5253164.013,222,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Puo,Puo-Puc,538786.067,5247618.764,92,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Puo,Puo-Puc,538527.629,5247796.266,32,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,synthetic point,synthetic point,525191.9451,5261587.041,440,,,,,,,,roof,,,,,Sill_b1
Sill_a4b,Puo,Puo-Puc,539008.877,5246896.763,82,,,,,,,,roof,,Tasmanian Basin,,,Sill_b1
Sill_a4b,Puo,Puo-Puc,538811.248,5246558.763,56,,,,,,,,roof,,Tasmanian Basin,,,Sill_a2
Sill_a4b,Pua,Pua,531101.669,5264466.885,117,,,,,,,,roof,,Tasmanian Basin,,,Sill_a2
Sill_a4b,Pln,Pln-Pff,516844.179,5258692.661,360,,,,,,,,roof,,Tasmanian Basin,,,Sill_a2
Sill_a4b,Pum,Pum,528822.318,5254899.822,0,,,,,,,,roof,,Tasmanian Basin,,,Sill_a2
Sill_a4b,Pln,Pln-Pff,516737.685,5259102.664,354,,,,,,,,roof,,Tasmanian Basin,,,Sill_a2
Sill_a4b,Puom,Puo-Puc,519278.239,5244487.056,336,,,,,,,,unknown,,,,,Sill_a2
Sill_a4b,Puom,Puo-Puc,519910.486,5244609.061,349,,,,,,,,unknown,,,,,Sill_a2
Sill_a4b,Pff,Pln-Pff,521179.006,5244441.819,198,,,,,,,,unknown,,Tasmanian Basin,,,Sill_a2
Sill_a4b,Pff,Pln-Pff,521517.128,5244743.321,192,,,,,,,,unknown,,Tasmanian Basin,,,Sill_a2
Sill_a4b,,synt point,521676.7214,5245339.822,161,,,,,,,,unknown,,,,,Sill_a2
Sill_a4b,n/a,n/a,522407.521,5244597.324,217,,,,,,,,unknown,,,,,Sill_a2
Sill_a4b,n/a,n/a,522989.576,5244228.325,216,,,,,,,,unknown,,,,,Sill_a1
Sill_a4b,n/a,n/a,523234.854,5244232.326,186,,,,,,,,unknown,,,,,Sill_a1
Sill_a4b,n/a,n/a,524749.998,5245026.323,174,,,,,,,,unknown,,,,,Sill_a1
Sill_a4b,n/a,n/a,525040.738,5247401.308,190,,,,,,,,unknown,,,,,Sill_a2
Sill_a4b,n/a,n/a,525142.183,5245203.822,129,,,,,,,,unknown,,,,,Sill_c1
Sill_a4b,n/a,n/a,525288.426,5247562.306,226,,,,,,,,unknown,,,,,Sill_c1
Sill_a4b,n/a,n/a,525413.864,5247706.805,240,,,,,,,,unknown,,,,,
Sill_a4b,n/a,n/a,525457.364,5247978.804,247,,,,,,,,unknown,,,,,Sill_c1
Sill_a4b,n/a,n/a,518246.086,5255401.616,403,,,,,,,,unknown,,,,,Sill_c1
Sill_a4b,n/a,n/a,518378.908,5253564.588,390,,,,,,,,unknown,,,,,Sill_c1
Sill_a4b,n/a,n/a,518681.23,5255914.618,412,,,,,,,,unknown,,,,,Sill_a3
Sill_a4b,n/a,n/a,518896.545,5256577.122,427,,,,,,,,unknown,,,,,Sill_b1
Sill_a4b,n/a,n/a,519694.659,5254929.104,176,,,,,,,,unknown,,,,,Sill_c2
Sill_a4b,n/a,n/a,520439.03,5256309.867,126,,,,,,,,unknown,,,,,Sill_a3
